"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"December 2025/生词","交接","jiāojiē","join；connect 夏秋交接的季节 xià qiū jiāojiē de jìjié when summer is changing into autumn；hand over and take over 交接班 jiāo-jiēbān relief of a shift 交接战俘 jiāojiē zhànfú delivery and reception of prisoners of war 政权交接 zhèngquán jiāojiē transfer of government 保证顺利交接 bǎozhèng shùnlì jiāojiē ensure a smooth transfer 新老干部交接 Xīn-lǎo gànbù jiāojiē the succession of younger cadres to old ones；associate with tā jiāojiē le hěn duō péngyou；(of two things) to come into contact","join；connect 夏秋交接的季节 xià qiū jiāojiē de jìjié when summer is changing into autumn；hand over and take over 交接班 jiāo-jiēbān relief of a shift 交接战俘 jiāojiē zhànfú delivery and reception of prisoners of war 政权交接 zhèngquán jiāojiē transfer of government 保证顺利交接 bǎozhèng shùnlì jiāojiē ensure a smooth transfer 新老干部交接 Xīn-lǎo gànbù jiāojiē the succession of younger cadres to old ones；associate with tā jiāojiē le hěn duō péngyou；(of two things) to come into contact；to meet；to hand over to；to take over from；to associate with；to have friendly relations with；to have sexual intercourse","名","夏秋交接的季节；交接班；交接战俘；政权交接","中性","夏秋交接的季节 xià qiū jiāojiē de jìjié when summer is changing into autumn 2 hand over and take over 交接班 jiāo-jiēbān relief of a shift 交接战俘 jiāojiē zhànfú delivery and reception of prisoners of war 政权交接 zhèngquán jiāojiē transfer of government 保证顺利交接 bǎozhèng shùnlì jiāojiē ensure a smooth transfer 新老干部交接 Xīn-lǎo gànbù jiāojiē the succession of younger cadres to old ones 3 associate with 他交接了很多朋友。","Xīn-lǎo gànbù jiāojiē the succession of younger cadres to old ones 3 associate with 他交接了很多朋友。 tā jiāojiē le hěn duō péngyou.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","从中","cóngzhōng","out of；from among；therefrom；in the process (of doing something)；from the inside (of something) V. intervene","out of；from among；therefrom；in the process (of doing something)；from the inside (of something) V. intervene","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","他人","tārén","another person；sb else；other people","another person；sb else；other people","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","付出","fùchū","支付；expend；invest (energy or time)","to pay；to expend；to invest (energy or time)","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","以免","yǐmiǎn","conjunction in order to avoid；so as not to","conjunction in order to avoid；so as not to","名","以免出错；以免影响交通","中性","仔细检查, 以免出错 zǐxì jiǎnchá, yǐmiǎn chūcuò check carefully to avoid mistakes 自行车要放在存车处, 以免影响交通。","Zìxíngchē yào fàng zài cúnchēchù, yǐmiǎn yǐngxiǎng jiāotōng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","以至于","yǐzhìyú","P. to such an extent as to；down to；up to；to the extent that","P. to such an extent as to；down to；up to；to the extent that","名","","中性","那本书太吸引人了, 以至于我连晚饭都忘了。","Nà běn shū tài xīyǐnrén le, yǐzhìyú wǒ lián wǎnfàn dōu wàng le.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","伤害","shānghài","V. injure","V. injure","名","他伤害了我的感情","中性","他伤害了我的感情。","Tā shānghàile wǒ de gǎnqíng.","","",""
"December 2025/生词","低沉","dīchén","overcast；low and deep (of voice)；low-spirited；downcast N. , lg. gravity","overcast；low and deep (of voice)；low-spirited；downcast N. , lg. gravity","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","依赖性","yīlàixìng","N. dependence","N. dependence","名","","中性","","","","",""
"December 2025/生词","俗气","súqi","口味；滋味；hackneyed；banal；trite；tacky","vulgar；in poor taste；hackneyed；banal；trite；tacky；inelegant","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","借助","jièzhù","V. have the aid of；to draw support from；with the help of","V. have the aid of；to draw support from；with the help of","名","","中性","这道数学题可以借助计算器来解决。","Zhè ²dào shùxué ²tí kẹ̌yǐ jièzhù jìsuànqì lái jiějué.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","倾听","qīngtīng","listen attentively","to listen attentively","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","停留","tíngliú","stay for a time；stop；it never remains at the same level","stay for a time；stop；it never remains at the same level","名","","中性","代表团在上海停留了一周。","Dàibiǎotuán zài Shànghǎi tíngliú le yī zhōu.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","儿化音","huàyīn","a sound thus pronounced；suffix -r","a sound thus pronounced；suffix -r","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","免","miǎn","exempt；excuse；dismiss；fire；avoid；refrain from；be not allowed","exempt；excuse；dismiss；fire；avoid；refrain from；be not allowed；to excuse sb；to exempt；to remove or dismiss from office；to avoid；to avert；to escape；to be prohibited","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","免得","miǎnde","conjunction so as not to","conjunction so as not to","名","免得招致怀疑；免得走错路；免得他跑一趟；免得引起误会","中性","免得招致怀疑 miǎnde zhāozhì huáiyí so as not to arouse suspicion 多问几句, 免得走错路。","Duō wèn jǐ jù, miǎnde zǒu cuò lù.","","",""
"December 2025/生词","凄凉","qīliáng","S.V. desolate；dreary","S.V. desolate；dreary","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","凄婉","qīwǎn","形容sad and mild；形容sadly moving (of sound)；形容melancholy；形容moving and sad","sad and mild；sadly moving (of sound)；melancholy；moving and sad；sweet and piteous","形","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","凑合","còuhe","gather together；collect；assemble；improvise；make do passable；not too bad —— —；to bring together","gather together；collect；assemble；improvise；make do passable；not too bad —— —；to bring together；to make do in a bad situation；to just get by；to improvise；passable；not too bad","名","不要临时凑合；还凑合","中性","昨天下班后大伙儿凑合在一起练歌。","Zuótiān xiàbān hòu dàhuǒr còuhe zài yīqǐ liàn gē.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","切","qiē","cut；slice 切菜 qiē cài cut up vegetables 切肉 qiēròu slice meat 切成两半 qiē chéng liǎng bàn cut sth. into halves 切开西瓜 qiēkāi xīguā cut a watermelon open mathematics tangency","cut；slice 切菜 qiē cài cut up vegetables 切肉 qiēròu slice meat 切成两半 qiē chéng liǎng bàn cut sth. into halves 切开西瓜 qiēkāi xīguā cut a watermelon open mathematics tangency","名","切菜；切肉；切成两半；切开西瓜","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","切碎","qiēsuì","R.V. cut up；mince","R.V. cut up；mince","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","划分","huàfēn","divide；partition 划分责任 huàfēn zérèn divide responsibility 划分行政区域 huàfēn xíngzhèng qūyù divide a country into administrative areas；differentiate history 划分阶级成分 huàfēn jiējí chéngfen determine class status；to divide up；to partition","divide；partition 划分责任 huàfēn zérèn divide responsibility 划分行政区域 huàfēn xíngzhèng qūyù divide a country into administrative areas；differentiate history 划分阶级成分 huàfēn jiējí chéngfen determine class status；to divide up；to partition；to differentiate","名","划分责任；划分行政区域；划分阶级成分","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","加盟店","jiāméngdiàn","franchise store","franchise store","名","","中性","","","","",""
"December 2025/生词","动词","dòngcí","N. , lg","N. , lg","名","","中性","","","","",""
"December 2025/生词","劳务","láowù","(labour) service；personal service；service profession 购买劳务 gòumǎi láowù purchase of services","(labour) service；personal service；service profession 购买劳务 gòumǎi láowù purchase of services","名","购买劳务","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","区分","qūfēn","differentiate；to differentiate；to draw a distinction；to divide into categories","differentiate；to differentiate；to draw a distinction；to divide into categories","名","区分母牛和公牛；区分两个历史时代","中性","区分母牛和公牛 Qū fēnmǔ niú hé gōngniú differentiate a cow from a bull 区分两个历史时代 qūfēn liǎng ge lìshǐ shídài mark off two historical epochs 你能区分京剧和豫剧吗？","Qū fēnmǔ niú hé gōngniú differentiate a cow from a bull 区分两个历史时代 qūfēn liǎng ge lìshǐ shídài mark off two historical epochs 你能区分京剧和豫剧吗？ Nǐ néng qūfēn Jīngjù hé Yùjù ma？ Can you tell the difference between Beijing opera and Henan opera?","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","医药","yīyào","medical care and medicines；小地毯；medical；pharmaceutical","medical care and medicines；medicine (drug)；medical；pharmaceutical","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","华美","huáměi","形容magnificent；形容resplendent；形容gorgeous","magnificent；resplendent；gorgeous","形","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","即兴","jíxìng","形容improvisation (in the arts)；形容impromptu；形容extemporaneous","improvisation (in the arts)；impromptu；extemporaneous","形","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","厨子","chúzi","cook","cook","名","","中性","","","","",""
"December 2025/生词","发慌","fāhuāng","形容O. feel nervous；形容to become agitated；形容to feel nervous","O. feel nervous；to become agitated；to feel nervous","形","考试时不要发慌","中性","考试时不要发慌。","Kǎoshì shí bụ̀yào fāhuāng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","古怪","gǔguài","eccentric；odd；strange 古怪的脾气 gǔguài de píqi eccentric character 古怪的样子 gǔguài de yàngzi odd-looking；strange","eccentric；odd；strange 古怪的脾气 gǔguài de píqi eccentric character 古怪的样子 gǔguài de yàngzi odd-looking；strange；weird；bizarre","名","古怪的脾气；古怪的样子","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","句首","jùshǒu","start of phrase or sentence","start of phrase or sentence","名","","中性","","","","",""
"December 2025/生词","名词","míngcí","substantive；nominal；term；phrase；name","substantive；nominal；term；phrase；name","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","后者","hòuzhě","N. the latter","N. the latter","名","","中性","","","","",""
"December 2025/生词","吓唬","xiàhu","threaten；frighten；intimidate N. intimidation","threaten；frighten；intimidate N. intimidation","名","他在吓唬你","中性","别理他。","Tā zài xiàhu nǐ.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","咬啮","yǎoniè","literary gnaw","literary gnaw","名","","中性","恐惧和焦虑正咬啮着她的心。","Kǒngjù hé jiāolǜ zhèng yǎoniè zhe tā de xīn.","","",""
"December 2025/生词","哀伤","āishāng","S.V. grieved；sad；distressed","S.V. grieved；sad；distressed","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","唐代","tángdài","N. Tang dynasty (A.D. 618-907)","N. Tang dynasty (A.D. 618-907)","名","","中性","","Tang dynasty (A.","","",""
"December 2025/生词","唤","huàn","动词，呼叫；召唤。","to call","动","","中性","","","动词，呼叫；召唤。","",""
"December 2025/生词","嘹亮","liáoliàng","P. resonant；loud and clear；resonant","P. resonant；loud and clear；resonant","名","歌声嘹亮","中性","歌声嘹亮。","Gēshēng liáoliàng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","器官","qìguān","N. organ","N. organ","名","器官移植是可行的","中性","器官移植是可行的。","Qìguān yízhí shì kěxíng de.","","",""
"December 2025/生词","回锅肉","huíguōròu","N. twice-cooked pork","N. twice-cooked pork","名","","中性","","","","",""
"December 2025/生词","困境","kùnjìng","N. difficult position；predicament","N. difficult position；predicament","名","你要努力走出困境","中性","你要努力走出困境。","Nǐ yào nǔlì zǒuchū kùnjìng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","围拢","wéilǒng","V. crowd around","V. crowd around","名","","中性","","","","",""
"December 2025/生词","均衡","jūnhéng","balanced；equal；harmony；equilibrium","balanced；equal；harmony；equilibrium","名","国民经济均衡发展；保持身体的均衡","中性","国民经济均衡发展 guómín jīngjì jūnhéng fāzhǎn balanced (or harmonious) development of the national economy 走钢丝的演员举着一把伞, 保持身体的均衡。","The tightrope walker kept her balance by holding an open umbrella.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","坦诚","tǎnchéng","S.V. frank and honest 我们坦诚地谈谈, 好吗? Wǒmen tǎnchéng de tántan, hǎo ma? Let's talk frankly, shall we?；candid；frank；plain dealing","S.V. frank and honest 我们坦诚地谈谈, 好吗? Wǒmen tǎnchéng de tántan, hǎo ma? Let's talk frankly, shall we?；candid；frank；plain dealing","名","我们坦诚地谈谈","中性","","Wǒmen tǎnchéng de tántan, hǎo ma?","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","堆砌","duīqì","load one's writing with fancy phrases；pile up (to build sth.)；lit. to pile up (bricks)；to pack","load one's writing with fancy phrases；pile up (to build sth.)；lit. to pile up (bricks)；to pack；fig. to pad out (writing with fancy phrases)；ornate rhetoric","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","境界","jìngjiè","boundary；state；realm","boundary；state；realm","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","增添","zēngtiān","V. add；increase","V. add；increase","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","处置","chǔzhì","handle；deal with；manage；dispose of 处置失当 chǔzhì shīdàng mismanage；mishandle 妥善地处置各种复杂情况 tuǒshàn de chǔzhì gèzhǒng fùzá qíngkuàng handle complex situations aptly；punish；to handle；to take care of","handle；deal with；manage；dispose of 处置失当 chǔzhì shīdàng mismanage；mishandle 妥善地处置各种复杂情况 tuǒshàn de chǔzhì gèzhǒng fùzá qíngkuàng handle complex situations aptly；punish；to handle；to take care of；to punish","名","处置失当","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","外向","wàixiàng","psychology extrovert；open to the foreign market","psychology extrovert；open to the foreign market","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","大作","dàzuò","your work (book, musical composition etc) (honorific)；to erupt；to begin abruptly","your work (book, musical composition etc) (honorific)；to erupt；to begin abruptly","名","","褒义","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","失恋","shīliàn","lose one's love；break up (in a romantic relationship)；feel jilted","to lose one's love；to break up (in a romantic relationship)；to feel jilted","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","女郎","láng","young woman；maiden；girl；CL:個|个[ge4],位[wei4]","young woman；maiden；girl；CL:個|个 ,位","名","","中性","","","一词多义，结合上下文判断具体义项。","","个；位"
"December 2025/生词","好战","hàozhàn","S.V. bellicose；warlike；hawkish","S.V. bellicose；warlike；hawkish","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","娘家","niángjia","home of a married woman's parents (opp. 婆家)；figurative place where one has lived or studied, etc. for a considerable length of time See","home of a married woman's parents (opp. 婆家)；figurative place where one has lived or studied, etc. for a considerable length of time See","名","回娘家","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","孕育","yùnyù","be pregnant with；breed；foster；nurture；to be pregnant；to produce offspring","be pregnant with；breed；foster；nurture；to be pregnant；to produce offspring；to nurture (a development, school of thought, artwork etc)；fig. replete with (culture etc)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","字眼","zìyǎn","word；wording；diction ²；character","word；wording；diction ²；character","名","她用字眼很谨慎","中性","她用字眼很谨慎。","Tā yòng zìyǎn hẹ̌n jǐnshèn.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","宁愿","nìngyuàn","宁可；宁愿","ADV. would rather","名","","中性","我宁愿不吃饭也不吃那个。","Wǒ nìngyuàn bù chīfàn yě bù chī nèige.","","",""
"December 2025/生词","宅","zhái","B.F. residence；house in zhùzhái；residence；(coll.) to stay in at home","B.F. residence；house in zhùzhái；residence；(coll.) to stay in at home；to hang around at home","名","","口语","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","宛妙","wǎnmiào","S.V. agreeable and beautiful (of music)","S.V. agreeable and beautiful (of music)","名","","中性","","","","",""
"December 2025/生词","宣传","xuānchuán","conduct propaganda；propagate；to disseminate；to give publicity to","conduct propaganda；propagate；to disseminate；to give publicity to；propaganda；CL:個|个","名","广为宣传；做宣传要看对象","中性","广为宣传 guǎngwéi xuānchuán give wide publicity to 做宣传要看对象。","Zuò xuānchuán yào kàn duìxiàng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","宣泄","xuānxiè","drain (by leading off water)；unburden oneself；divulge；leak a secret","to drain (by leading off water)；to unburden oneself；to divulge；to leak a secret","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
"December 2025/生词","宾语","bīnyǔ","linguistics object","linguistics object","名","","中性","","","","",""
"December 2025/生词","对手","duìshǒu","opponent；adversary；match；equal；rival","opponent；adversary；match；equal；rival；competitor；(well-matched) adversary","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","封闭","fēngbì","seal；seal off；close；to close；to seal off；to close down (an illegal venue)","seal；seal off；close；to close；to seal off；to close down (an illegal venue)；closed (i.e. isolated from outside input)","名","机场马上被封闭了","中性","事故发生后, 机场马上被封闭了。","Shìgù fāshēng hòu, jīchǎng mǎshàng bèi fēngbì le.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","小流氓","xiǎoliúmáng","bodgie","bodgie","名","","中性","","","","",""
"December 2025/生词","少量","shǎoliàng","N. small amount/quantity；a smidgen；a little bit；a few","N. small amount/quantity；a smidgen；a little bit；a few","名","我只需要少量的水","中性","我只需要少量的水。","Wọ̌ zhǐ xūyào shǎoliàng de shuǐ.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","尝试","chángshì","V. attempt","V. attempt","名","我尝试着写小说","中性","我尝试着写小说。","Wǒ chángshìzhe xiẹ̌ xiǎoshuō.","","",""
"December 2025/生词","展销","zhǎnxiāo","display and sell (goods)；to display and sell (e.g. at a fair)；sales exhibition","display and sell (goods)；to display and sell (e.g. at a fair)；sales exhibition","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","岂","qǐ","书面副词，反问，相当于“难道”。","ADV. , wr. how could ...? 岂能不管! Qǐ néng bù guǎn! How could we not take care of sth./sb.?；old","名","岂能不管","书面","","Qǐ néng bù guǎn!","书面副词，反问，相当于“难道”。","",""
"December 2025/生词","崇尚","chóngshàng","uphold；advocate；respect；venerate fashion；trend；to hold up (as an model)；to hold in esteem","uphold；advocate；respect；venerate fashion；trend；to hold up (as an model)；to hold in esteem；to revere；to advocate","名","不要盲目崇尚西方","褒义","不要盲目崇尚西方。","Bụ̀yào mángmù chóngshàng xīfāng.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","崩溃","bēngkuì","collapse；crumble；fall apart 精神崩溃 jīngshénbēngkuì emotional collapse","collapse；crumble；fall apart 精神崩溃 jīngshénbēngkuì emotional collapse","名","精神崩溃；加剧经济崩溃；敌军全线崩溃","中性","精神崩溃 jīngshénbēngkuì emotional collapse; have a nervous breakdown 加剧经济崩溃 Jiājù jīngjì bēngkuì deepen the economic collapse 敌军全线崩溃。","Jiājù jīngjì bēngkuì deepen the economic collapse 敌军全线崩溃。 Díjūn quánxiàn bēngkuì.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","巅","diān","mountain peak；summit 泰山之巅 Tài Shān zhī diān the summit of Mount Tai","mountain peak；summit 泰山之巅 Tài Shān zhī diān the summit of Mount Tai","名","泰山之巅","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","巨头","jùtóu","tycoon；magnate；big player (including company, country, school etc)；big shot","tycoon；magnate；big player (including company, country, school etc)；big shot","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","帧","zhēn","M. (for paintings/etc.)；frame；classifier for paintings etc；Taiwan pr. [zheng4]","M. (for paintings/etc.)；frame；classifier for paintings etc；Taiwan pr","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","常犯","chángfàn","N. habitual criminal；to commit (an error) often；common (mistake)","N. habitual criminal；to commit (an error) often；common (mistake)","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","废物","fèiwu","N. , derog. a good-for-nothing；rubbish；waste material；useless person","N. , derog. a good-for-nothing；rubbish；waste material；useless person","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","开端","kāiduān","N. beginning；start","N. beginning；start","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","弊病","bìbìng","malady；evil；malpractice 根除弊病 gēnchú bìbìng root out (or correct, rectify) evils 社会弊病 shèhuì bìbìng social evils (or maladies)；drawback；disadvantage","malady；evil；malpractice 根除弊病 gēnchú bìbìng root out (or correct, rectify) evils 社会弊病 shèhuì bìbìng social evils (or maladies)；drawback；disadvantage；malpractice","名","根除弊病；社会弊病；这种做法弊病不少","中性","根除弊病 gēnchú bìbìng root out (or correct, rectify) evils 社会弊病 shèhuì bìbìng social evils (or maladies) 2 drawback; disadvantage 这种做法弊病不少。","Zhèzhǒng zuòfǎ bìbìng bùshǎo.","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","式","shì","type；form；pattern；style","type；form；pattern；style","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"December 2025/生词","弹奏","tánzòu","V. play (a stringed instrument)","V. play (a stringed instrument)","名","","中性","","","","",""
"December 2025/生词","强行","qiángxíng","do sth by force；Taiwan pr","to do sth by force；Taiwan pr","动","","中性","","","动词用法，注意宾语和常见搭配。","",""
