"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"Movie 4","下岗","xiàgǎng","因单位调整而失去原有岗位。","to be laid off","动","工人下岗；下岗再就业","中性","父亲下岗后，一家人的生活压力一下就上来了。","After his father was laid off, family pressure rose sharply.","常见于社会话题。","","失业"
"Movie 4","嫌弃","xiánqì","因为看不上而疏远或挑剔。","to dislike; look down on","动","别嫌弃；嫌弃出身；嫌弃工作","贬义","她嘴上说不在意，其实一直在嫌弃他的收入。","She says she doesn't care, but she keeps looking down on his income.","常见于亲密关系语境。","","看不上"
"Movie 4","架子","jiàzi","待人时摆出的傲慢姿态。","airs; haughty manner","名","架子大；放下架子","贬义","成名以后他反而没架子，大家更愿意合作。","After becoming famous, he stayed humble and easier to work with.","多用于评价态度。","","派头"
"Movie 4","伺候","cìhou","细致照料他人起居或情绪。","to serve; attend to","动","伺候老人；伺候病人","中性","她一边上班一边伺候老人，真的不容易。","She works while taking care of elders, which is really hard.","口语中可带辛苦意味。","","照顾"
"Movie 4","犟","jiàng","性子倔，不轻易听劝。","stubborn","形","脾气犟；人很犟","中性","这孩子太犟，认准了就谁劝都不听。","This kid is so stubborn and listens to no one once decided.","多用于性格描写。","","倔"
"Movie 4","横挑鼻子竖挑眼","héng tiāo bízi shù tiāo yǎn","对人处处挑毛病，怎么看都不顺眼。","nitpick everything","俗语","总是横挑鼻子竖挑眼","贬义","她婆婆一来就横挑鼻子竖挑眼，气氛特别紧张。","Her mother-in-law nitpicked everything, making the atmosphere tense.","强烈口语化表达。","","吹毛求疵"
"Movie 4","鸡蛋里面挑骨头","jīdàn lǐmiàn tiāo gǔtou","故意在本无问题的地方找茬。","find fault where there is none","俗语","鸡蛋里挑骨头","贬义","方案已经很完整了，你别再鸡蛋里面挑骨头。","The plan is already complete; stop finding faults in nothing.","强调挑剔过度。","","找茬"
"Movie 4","抠","kōu","花钱过分计较，舍不得支出。","stingy","形","人很抠；太抠门","贬义","他请客还要AA，朋友都说他太抠了。","He still split the bill when hosting; friends call him stingy.","常与""抠门""并用。","","小气"
"Movie 4","折腾","zhēteng","反复折返地做，让人身心疲惫。","to toss about; exhaust","动","瞎折腾；太折腾","中性","为了一个镜头来回折腾到凌晨，大家都快散架了。","Everyone was worn out after redoing one shot until midnight.","可指人也可指事。","","折磨"
"Movie 4","没心没肺","méixīnméifèi","说话做事不过多顾虑，显得大大咧咧。","carefree; thoughtless","形","活得没心没肺","中性","她表面没心没肺，其实心里什么都记得。","She seems carefree, but she remembers everything inside.","语义可褒可贬，看语境。","","大大咧咧"
"Movie 4","砸锅卖铁","záguōmàitiě","为达成目标不惜拿出全部家底。","sacrifice everything financially","俗语","砸锅卖铁也要办","中性","为了给孩子看病，他们真是砸锅卖铁了。","They really sold everything they had to treat their child.","强调付出代价巨大。","","倾家荡产"
"Movie 4","垫底","diàndǐ","排名处在最后位置。","to rank at the bottom","动","成绩垫底；业绩垫底","中性","这个季度他业绩垫底，被主管单独谈话了。","He ranked last this quarter and was talked to by his manager.","常见于排名语境。","","倒数"
"Movie 4","三天两头","sāntiānliǎngtóu","间隔很短、发生频繁。","every few days; frequently","副","三天两头来；三天两头请假","中性","他三天两头改需求，团队都快被拖垮了。","He changes requirements every few days, draining the team.","常带抱怨语气。","","经常"
"Movie 4","潜意识","qiányìshí","未被明确意识到却影响判断的心理活动。","subconscious","名","潜意识里；受潜意识影响","中性","她潜意识里一直害怕失败，所以迟迟不敢开机。","She subconsciously fears failure, so she dares not start.","心理学和日常都常用。","","下意识"
"Movie 4","绑架","bǎngjià","此处多指以道德名义强迫他人接受要求。","to morally coerce","动","道德绑架；情绪绑架","贬义","你可以提建议，但别用家人去绑架他的选择。","You can advise, but don't morally coerce his choice with family.","口语中""道德绑架""高频。","","裹挟"
"Movie 4","夹着尾巴做人","jiā zhe wěiba zuòrén","行事收敛低调，不敢张扬。","keep one's head down","俗语","夹着尾巴做人","中性","吃过一次大亏后，他开始夹着尾巴做人。","After a major setback, he began keeping a low profile.","常用于劝诫或自嘲。","","低调做人"
"Movie 4","懦弱","nuòruò","遇事畏缩，不敢担当。","cowardly; weak","形","性格懦弱；显得懦弱","贬义","关键时刻退缩，只会让人觉得你懦弱。","Backing off at critical moments only makes you look weak.","常与""勇敢""对比。","","软弱"
"Movie 4","抛弃","pāoqì","主动丢下或舍弃原有的人和事。","to abandon","动","抛弃过去；被人抛弃","贬义","他害怕再次被抛弃，所以总是先推开别人。","He fears being abandoned again, so he pushes others away first.","情感语境高频。","","遗弃"
"Movie 4","节骨眼","jiēgǔyǎn","最关键、最紧要的时刻。","critical moment","名","在节骨眼上；关键节骨眼","中性","都到节骨眼上了，谁也不能掉链子。","At this critical moment, no one can mess up.","常用于强调时机。","","关头"
"Movie 4","大局观","dàjúguān","从整体和长期看问题的能力。","big-picture perspective","名","有大局观；缺乏大局观","褒义","做管理的人必须有大局观，不能只盯眼前。","Managers must have a big-picture view, not just short-term focus.","多用于职场与团队协作。","","全局意识"
"Movie 4","站稳脚跟","zhànwěn jiǎogēn","在新环境中建立稳定位置和能力。","gain a firm foothold","动","在行业站稳脚跟","中性","他在这个圈子熬了三年才算站稳脚跟。","He endured three years before gaining a foothold in the field.","常与时间投入并提。","","立足"
"Movie 4","当牛做马","dāng niú zuò mǎ","形容非常辛苦地替人卖力。","work like a beast of burden","俗语","给人当牛做马","中性","他这些年一直给公司当牛做马，几乎没休过假。","He has worked like a beast for the company for years with little rest.","多带夸张和抱怨语气。","","任劳任怨"
"Movie 4","幺蛾子","yāoézi","突然冒出来的麻烦或馊主意。","troublemaking stunt","名","出幺蛾子；整幺蛾子","贬义","项目都快收尾了，他又整出个幺蛾子。","The project was almost done and he caused trouble again.","北方口语色彩明显。","","乱子"
"Movie 4","消停","xiāotíng","停下来，不再闹腾折腾。","calm down; stop fussing","动","消停会儿；总算消停","中性","这事儿闹了一周，今天总算消停了。","This mess lasted a week and finally calmed down today.","口语高频，多用于劝人。","","安静"
"Movie 4","指手画脚","zhǐshǒuhuàjiǎo","自己不做事却对别人随便指挥评论。","boss people around; criticize","俗语","对人指手画脚","贬义","你要么上手帮忙，要么别在旁边指手画脚。","Either help out or stop bossing people around.","常用于反感他人干预。","","说三道四"
"Movie 4","指使","zhǐshǐ","在背后命令或唆使别人去做事。","to instigate; order around","动","受人指使；指使他人","贬义","警方怀疑他是受人指使才这么做的。","Police suspect he acted under someone's instigation.","常见于法律新闻语境。","","唆使"
"Movie 4","天高地厚","tiāngāodìhòu","比喻世界的分寸和复杂，不知轻重时常用。","limits and realities of life","名","不知天高地厚","贬义","刚入行就敢硬刚前辈，真有点不知天高地厚。","He challenged seniors as a newbie, not knowing his limits.","常见固定说法""不知天高地厚""。","","分寸"
"Movie 4","拖累","tuōlěi","让别人因自己承受额外负担。","to burden; hold back","动","拖累家人；被拖累","贬义","他最怕自己一旦倒下会拖累整个剧组。","He fears collapsing and burdening the whole crew.","可作及物或被动表达。","","连累"
"Movie 3","甩","shuǎi","突然结束关系，或快速丢开某人。","to dump; leave behind","动","把人甩开；被甩","口语","他一句解释都没有就把女友甩了。","He dumped his girlfriend without any explanation.","口语色彩很强。","","抛下"
"Movie 3","卖命","màimìng","拼尽体力精力去做事。","to work one's guts out","动","为项目卖命；别太卖命","中性","为了赶档期，整个团队都在卖命干活。","The whole team is working their guts out to meet schedule.","常带辛苦和无奈。","","拼命"
"Movie 3","团聚","tuánjù","分开的人重新聚在一起。","to reunite","动","家人团聚；春节团聚","褒义","忙了一年，大家终于在年夜饭上团聚。","After a year of work, everyone reunited at New Year's dinner.","多用于家庭场景。","","重逢"
"Movie 3","味觉","wèijué","分辨酸甜苦辣等味道的感觉能力。","sense of taste","名","失去味觉；味觉恢复","中性","感冒后他几天都尝不出味道，味觉明显变差。","After a cold, he could barely taste anything for days.","常与嗅觉并提。","","嗅觉"
"Movie 3","退化","tuìhuà","能力或机能比以前下降。","to deteriorate","动","功能退化；能力退化","中性","长期不练台词，表达能力会慢慢退化。","Without practicing lines, expressive ability deteriorates.","可用于身体或技能。","","下降"
"Movie 3","巫婆","wūpó","故事里施法害人的老妇形象，也可骂人。","witch","名","老巫婆；像巫婆一样","贬义","她一生气就被孩子吐槽像个巫婆。","When angry, kids tease her as a witch.","多见于比喻和调侃。","","魔女"
"Movie 3","一团糟","yìtuánzāo","乱到难以收拾、毫无条理。","a complete mess","形","乱成一团糟；工作一团糟","贬义","临开拍前道具全错了，现场一团糟。","Props were all wrong before shooting, and set was a mess.","常作结果性评价。","","乱七八糟"
"Movie 3","顺眼","shùnyǎn","看着舒服、让人不反感。","pleasing to the eye","形","看着顺眼；越看越顺眼","中性","这套造型第一眼一般，越看越顺眼。","This styling seemed average first, then grew on me.","多用于外观和人际印象。","","入眼"
"Movie 3","伴侣","bànlǚ","长期共同生活、相互扶持的对象。","partner; companion","名","人生伴侣；灵魂伴侣","褒义","他希望找一个能并肩打拼的伴侣。","He hopes to find a partner to strive alongside.","语气比""对象""更正式。","","另一半"
"Movie 3","灰头土脸","huītóutǔliǎn","样子狼狈，也指受挫后很没面子。","disheveled; embarrassed","形","弄得灰头土脸","贬义","第一次创业失败后，他灰头土脸地回了老家。","After his first startup failed, he returned home in embarrassment.","可写外貌也可写处境。","","狼狈"
"Movie 3","官司","guānsi","通过法院处理的法律纠纷案件。","lawsuit","名","打官司；惹官司","中性","合同没写清楚，最后双方只能去打官司。","With unclear contract terms, both sides ended in court.","常与""打""搭配。","","诉讼"
"Movie 3","女大不中留","nǚ dà bù zhōng liú","女儿长大后有自己的生活，父母难久留。","grown daughters cannot be kept at home","俗语","女大不中留啊","中性","母亲嘴上说女大不中留，眼里还是满是舍不得。","Her mother says daughters can't be kept, but looks reluctant.","多见于婚恋场景。","","儿大不由娘"
"Movie 3","巴不得","bābùdé","非常希望某事立刻发生。","can't wait to","副","巴不得早点；巴不得现在","口语","他巴不得今天就把误会说开。","He can't wait to clear up the misunderstanding today.","后面常接愿望句。","","恨不得"
"Movie 3","狗嘴吐不出象牙","gǒuzuǐ tǔ bù chū xiàngyá","讽刺人说不出好话。","a foul mouth can't say nice things","俗语","狗嘴吐不出象牙","贬义","他又阴阳怪气，真是狗嘴吐不出象牙。","He's sarcastic again; he never says anything nice.","带明显情绪，不宜正式场合。","","说不出好话"
"Movie 3","知心话","zhīxīnhuà","发自内心、只对亲近的人说的话。","heart-to-heart words","名","说知心话；掏心窝子话","中性","凌晨收工后，两个人终于坐下说了会儿知心话。","After wrapping at dawn, they finally had a heart-to-heart.","常与""说""搭配。","","心里话"
"Movie 3","任性","rènxìng","按自己性子来，不顾后果或他人感受。","willful; self-indulgent","形","太任性；任性一回","贬义","他这次任性辞职，把家里人都急坏了。","He quit impulsively and worried his family.","可用于轻度批评。","","由着性子"
"Movie 3","挑剔","tiāoti","标准过高、对细节过分苛求。","picky; fussy","形","很挑剔；对细节挑剔","贬义","导演对台词节奏特别挑剔，反复重拍。","The director is picky about line rhythm and keeps reshooting.","可作形容词或动词。","","苛求"
"Movie 3","绝活","juéhuó","别人难以替代的拿手本领。","special knack","名","有绝活；露一手绝活","褒义","他现场来了一段绝活，瞬间把气氛点燃。","He showed a special skill and lit up the room instantly.","常用于赞叹。","","拿手戏"
"Movie 3","抛绣球","pāo xiùqiú","旧俗中女子借抛绣球择偶，也可比喻公开选人。","throw a silk ball to choose spouse","动","抛绣球招亲","中性","节目组把岗位公开出来，像在抛绣球选人。","The show opened the role publicly, like throwing a silk ball.","现代多作比喻。","","招亲"
"Movie 3","插嘴","chāzuǐ","别人说话时贸然打断。","to interrupt","动","别插嘴；总爱插嘴","贬义","长辈谈正事时他一直插嘴，场面很尴尬。","He kept interrupting elders, making things awkward.","常带不礼貌含义。","","打断"
"Movie 3","单枪匹马","dānqiāngpǐmǎ","独自一人面对困难，不借外援。","single-handedly","俗语","单枪匹马去谈","褒义","她单枪匹马去谈合作，最后真把合同签下来了。","She negotiated alone and still sealed the deal.","突出个人承担。","","孤军奋战"
"Movie 3","脱臼","tuōjiù","关节从正常位置错开。","to dislocate","动","手腕脱臼；下巴脱臼","中性","动作戏失手后他肩膀脱臼，立刻送医。","He dislocated his shoulder during an action scene and was rushed to hospital.","医学与日常都常用。","","扭伤"
"Movie 3","言之过早","yánzhīguòzǎo","现在下结论还太早。","too early to say","俗语","现在言之过早","中性","项目才起步就谈成功，未免言之过早。","Talking success at project start is too early.","常用于理性降温。","","为时尚早"
"Movie 3","顶尖","dǐngjiān","处在行业最前列、水平极高。","top-tier","形","顶尖团队；顶尖高手","褒义","这位摄影师在业内一直是顶尖水平。","This cinematographer has always been top-tier.","用于专业能力评价。","","一流"
"Movie 3","无牵无挂","wúqiānwúguà","没有需要顾虑的人和事，心里轻松。","without attachments","俗语","走得无牵无挂","中性","孩子都独立了，他终于能无牵无挂去旅行。","With kids independent, he can finally travel carefree.","常形容人生状态。","","了无牵挂"
"Movie 3","崩溃","bēngkuì","心理或系统突然失去承受能力。","to break down","动","情绪崩溃；系统崩溃","中性","连续加班三周后，她在会议室当场崩溃。","After three weeks of overtime, she broke down in the meeting room.","可用于人也可用于系统。","","瓦解"
"Movie 3","魂不守舍","húnbùshǒushè","心神不宁，注意力无法集中。","distracted; absent-minded","俗语","整天魂不守舍","贬义","他这几天一直魂不守舍，台词老记错。","He has been absent-minded these days and keeps forgetting lines.","多用于情绪受冲击时。","","心不在焉"
"Movie 3","不妥","bùtuǒ","不合适，不够稳妥。","improper; inappropriate","形","做法不妥；略有不妥","中性","你当众这么说有些不妥，私下聊更好。","Saying that publicly is inappropriate; private talk is better.","语气委婉。","","不合适"
"Movie 3","操心","cāoxīn","为别人或事情反复费神担忧。","to worry about","动","少操心；替人操心","中性","你都成年了，别再让父母这么操心。","You're an adult now; stop making your parents worry.","口语高频家庭词。","","担心"
"Movie 3","生不如死","shēngbùrúsǐ","痛苦到觉得活着比死还难受。","a fate worse than death","俗语","痛得生不如死","贬义","那段时间压力大到他觉得生不如死。","During that time, pressure felt worse than death.","情绪色彩极强，慎用。","","痛不欲生"
"Movie 3","讽刺","fěngcì","用尖锐方式挖苦或揭露不合理现象。","to satirize; irony","动","讽刺现实；很讽刺","中性","这段台词看似玩笑，其实在讽刺职场潜规则。","The line sounds like a joke but satirizes workplace rules.","可作动词也可作名词。","","挖苦"
"Movie 3","一走了之","yìzǒulezhī","不处理责任，直接离开。","walk away from responsibility","俗语","出了事一走了之","贬义","合同签完就一走了之，这种做法太不负责。","He walked away right after signing; that's irresponsible.","常用于批评。","","撒手不管"
"Movie 3","不可思议","bùkěsīyì","超出常理，令人难以相信。","incredible; unbelievable","形","太不可思议了","中性","他三个月练成这个难度，简直不可思议。","He mastered this in three months, unbelievable.","可褒可贬，取决语境。","","难以置信"
"Movie 3","干涉","gānshè","插手别人的决定或事务。","to interfere","动","干涉私事；干涉内政","贬义","这是我的职业选择，请别再干涉。","This is my career choice; please stop interfering.","正式与口语都常用。","","介入"
"Movie 3","上司","shàngsi","在工作中有管理职责的直接领导。","superior; boss","名","顶头上司；向上司汇报","中性","他跟上司沟通得顺，项目推进就快。","He communicates smoothly with his boss, so project moves fast.","职场高频词。","","领导"
"Movie 3","荒谬","huāngmiù","没有逻辑、明显不合理。","absurd; ridiculous","形","结论荒谬；理由荒谬","贬义","把全部责任都推给新人，这说法太荒谬了。","Blaming everything on a newcomer is absurd.","常用于强烈否定。","","离谱"
"Movie 3","肉麻","ròumá","言行过分甜腻，让人不自在。","cheesy; mushy","形","说话肉麻；肉麻兮兮","贬义","他当众读情书，读得大家都觉得肉麻。","He read a love letter in public and made everyone cringe.","多用于评价表达方式。","","腻歪"
"Movie 3","过火","guòhuǒ","言行超过分寸，造成不适。","over the top","形","玩笑过火；做得过火","贬义","你刚才那个玩笑有点过火，伤到人了。","That joke went too far and hurt someone.","常用于提醒边界。","","过分"
"Movie 3","坐镇","zuòzhèn","亲自到场指挥把控局面。","to oversee in person","动","现场坐镇；总部坐镇","中性","首映当天总制片人亲自坐镇，流程很稳。","The producer oversaw the premiere in person, keeping things smooth.","强调权威在场。","","坐守"
"Movie 3","伤脑筋","shāng nǎojīn","让人费神、难处理。","to be a headache","动","真伤脑筋；最伤脑筋","中性","预算又被砍，这事儿最伤脑筋。","The budget was cut again; that's the biggest headache.","口语高频表达麻烦。","","头疼"
"Movie 3","儿孙自有儿孙福","érsūn zì yǒu érsūn fú","长辈不必过度干预晚辈人生，顺其自然。","children have their own fate","俗语","儿孙自有儿孙福","中性","老人劝她别太操心，儿孙自有儿孙福。","The elder told her not to worry too much; children have their own fate.","常用于劝解长辈焦虑。","","顺其自然"
"Movie 3","亲如一家","qīnrúyījiā","关系亲近到像同一家人。","as close as family","俗语","亲如一家人","褒义","这帮老同学多年不见，见面还是亲如一家。","These old classmates are still as close as family.","多用于群体关系描写。","","情同手足"
"Movie 3","连累","liánlěi","因自己的事让他人受牵连。","to implicate; drag down","动","连累家人；怕连累别人","贬义","他宁可自己扛，也不愿连累朋友。","He'd rather shoulder it alone than implicate friends.","和""拖累""语义接近。","","牵连"
"Movie 3","委曲求全","wěiqūqiúquán","暂时忍让自己，以保全整体关系或结果。","compromise to preserve the whole","俗语","只能委曲求全","中性","为了团队不散，她选择先委曲求全。","To keep the team together, she chose to compromise for now.","强调策略性让步。","","忍让"
"Movie 3","指指点点","zhǐzhǐdiǎndiǎn","在背后议论挑刺，带评判意味。","to point fingers; gossip","动","背后指指点点","贬义","别人爱指指点点，你把活干好就行。","People may point fingers; just do your work well.","常与""背后""搭配。","","说三道四"
