"Chapter","hanzi","pinyin","mandarin_意义","英文意义","词性","搭配","色彩","example_sentence","example_sentence_en","usage_note","common_errors","related_words"
"November 2025/专用名词","种族主义者","zhǒngzúzhǔyìzhě","N. racist","N. racist","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","穆斯林","mùsīlín","Moslem；Muslim","Moslem；Muslim","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","缅甸","miǎndiàn","Myanmar；Burma","Myanmar；Burma","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","莫扎特","mòzhātè","Wolfgang Amadeus Mozart (1756-1791), Austrian composer","Wolfgang Amadeus Mozart (1756-1791), Austrian composer","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","落地生根","luòdì shēnggēn","reach the ground and take root；figurative settle down","reach the ground and take root；figurative settle down","专名","","中性","想在异国他乡落地生根可不是件容易的事。","Xiǎng zài yìguó tāxiāng luòdìshēnggēn kěbushì jiàn róngyì de shì.","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","蔷薇花","qiáng wēi huā","(main medicinal name) multiflora rose / Rosae Multiflorae Flos","(main medicinal name) multiflora rose / Rosae Multiflorae Flos","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","蜈蚣","wúgong","zoology centipede","zoology centipede","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","蜜橘","mìjú","tangerine","tangerine","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","蹦极","bèngjí","sports bungee jumping 去蹦极 qù bèngjí go bungee jumping 玩儿了一回蹦极 wánr le yīhuí bèngjí do (or make) a bungee jump","sports bungee jumping 去蹦极 qù bèngjí go bungee jumping 玩儿了一回蹦极 wánr le yīhuí bèngjí do (or make) a bungee jump","专名","去蹦极；玩儿了一回蹦极","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","香草","xiāngcǎo","vanilla 香草冰激凌 xiāngcǎo bīngjilíng vanilla ice cream；aromatic herb；vanilla；alternative name for Eupatorium fortunei","vanilla 香草冰激凌 xiāngcǎo bīngjilíng vanilla ice cream；aromatic herb；vanilla；alternative name for Eupatorium fortunei；(fig.) loyal and dependable person (old)","专名","香草冰激凌","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词","驴友","yǒu","self-service tour companion；(fellow) backpacker","self-service tour companion；(fellow) backpacker","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"November 2025/专用名词；PKU Sem1 文学课/生词","章草","zhāngcǎo","calligraphy type of cursive script (草书) bearing some of the characteristics of the official script (隶书) (reputedly developed by Shi You (史游) of the Han Dynasty, so called from its use in Zouzhang (奏章) “memorials”)；calligraphy type of cursive script (草书) bearing some of the characteristics of the official script (隶书) (reputedly developed by Shi You (史游) of the Han Dynasty, so called from its use in Zouzhang (奏章) “memorials”)","calligraphy type of cursive script (草书) bearing some of the characteristics of the official script (隶书) (reputedly developed by Shi You (史游) of the Han Dynasty, so called from its use in Zouzhang (奏章) “memorials”)；calligraphy type of cursive script (草书) bearing some of the characteristics of the official script (隶书) (reputedly developed by Shi You (史游) of the Han Dynasty, so called from its use in Zouzhang (奏章) “memorials”)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","万圣节","wànshèngjié","Halloween","Halloween","名","","中性","","","","",""
"October 2025/专用名词","互不干涉","hùbùgānshè","N. mutual noninterference","N. mutual noninterference","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","人类乳突病毒","rénlèirǔtūbìngdú","human papillomavirus (HPV)","human papillomavirus (HPV)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","企鹅","qǐé","ornithology penguin","ornithology penguin","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","僚机","liáojī","wingman aircraft","wingman aircraft","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","儒教","rújiào","Confucianism","Confucianism","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","压岁钱","yāsuìqián","money given to children as a gift on Chinese New Year's Eve","money given to children as a gift on Chinese New Year's Eve","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","咳嗽多痰","ké sòu duō tán","cough with copious phlegm","cough with copious phlegm","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","唐氏症","tángshìzhèng","Down's syndrome；mongolism","Down's syndrome；mongolism","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","喇叭裤","lǎbakù","flared trousers；bell-bottomed pants","flared trousers；bell-bottomed pants","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","喜鹊","xǐquè","magpie","magpie","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","大闸蟹","dàzháxiè","Chinese mitten crab (Eriocheir sinensis)；Shanghai hairy crab","Chinese mitten crab (Eriocheir sinensis)；Shanghai hairy crab","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","小白鼠","xiǎobáishǔ","white mouse；lab mouse；lab rat；(fig.) human guinea pig","white mouse；lab mouse；lab rat；(fig.) human guinea pig","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","小马丁．路德．金","xiǎomǎ dīng lùdé jīn","PERSON Martin Luther King Jr","PERSON Martin Luther King Jr","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","心理学家","xīnlǐxuéjiā","psychologist","psychologist","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","撒旦","sādàn","Satan","Satan","名","","中性","","","","",""
"October 2025/专用名词","春联","chūnlián","Spring Festival couplet (the first line of which is pasted on the right side of a doorway at New Year, and the second on the left side)","Spring Festival couplet (the first line of which is pasted on the right side of a doorway at New Year, and the second on the left side)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","板栗","bǎnlì","Chinese chestnut","Chinese chestnut","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","枇杷","pípa","botany loquat (the tree and its fruit)；loquat tree (Eriobotrya japonica)；loquat fruit","botany loquat (the tree and its fruit)；loquat tree (Eriobotrya japonica)；loquat fruit","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","枣","zǎo","(bound form) jujube；Chinese date (Zizyphus jujuba)","(bound form) jujube；Chinese date (Zizyphus jujuba)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","栗子","lìzi","chestnut","chestnut","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","消防队员","xiāofángduìyuán","fireman","fireman","名","","中性","","","","",""
"October 2025/专用名词","淋病","lìnbìng","gonorrhea；Taiwan pr","gonorrhea；Taiwan pr","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","湘","xiāng","abbr. for Hunan 湖南 province in south central China；abbr. for Xiangjiang river in Hunan province","abbr. for Hunan 湖南 province in south central China；abbr. for Xiangjiang river in Hunan province","专名","","中性","","Hunan 湖南 province in south central China 2 abbr.","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","犹太教士","yóutàijiào shì","rabbi","rabbi","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","犹太教教士","yóutàijiào jiàoshì","rabbi","rabbi","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","玫瑰","méiguī","小地毯；rose flower (CL:朵[duo3])","rugosa rose (shrub) (Rosa rugosa) (CL: ) rose flower (CL: )；rugosa rose (shrub) (Rosa rugosa) (CL:棵 )；rose flower (CL:朵 )","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","","棵；朵"
"October 2025/专用名词","痰","tán","phlegm；sputum 吐痰 tǔtán spit","phlegm；sputum 吐痰 tǔtán spit","专名","吐痰","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","瘊子","hóuzi","wart","wart","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","皮疹","pízhěn","a rash","a rash","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","盖骨","gài gǔ","covering bone {i.e., pubic bone}","covering bone {i.e., pubic bone}","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","睾丸","gāowán","testicle","testicle","名","","中性","","","","",""
"October 2025/专用名词","短衫","duǎnshān","short Chinese-style unlined garment；short gown","short Chinese-style unlined garment；short gown","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","神州","shénzhōu","old name for China","old name for China","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","肝炎","gānyán","hepatitis","hepatitis","名","","中性","","","","",""
"October 2025/专用名词","薯条","shǔtiáo","french fries；french fried potatoes；chips","french fries；french fried potatoes；chips","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"October 2025/专用名词","藕","ǒu","lotus root 糖醋藕片 táng cù ǒu piàn sliced lotus root cooked in sweet and sour sauce","lotus root 糖醋藕片 táng cù ǒu piàn sliced lotus root cooked in sweet and sour sauce","专名","糖醋藕片","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","虚寒","xū hán","vacuity cold","vacuity cold","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","虱","shī","louse 毛虱 máoshī crab louse","louse 毛虱 máoshī crab louse","专名","毛虱","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","蝉","chán","cicada 寒蝉 hánchán cicada in late autumn","cicada 寒蝉 hánchán cicada in late autumn","专名","寒蝉","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","衣原体","yīyuántǐ","microbiology chlamydia medicine 衣原体性尿道炎 yīyuántǐ xìng niàodàoyán chlamydial urethritis","microbiology chlamydia medicine 衣原体性尿道炎 yīyuántǐ xìng niàodàoyán chlamydial urethritis","专名","衣原体性尿道炎","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","袋鼠","dàishǔ","zoology kangaroo","zoology kangaroo","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","论语","lúnyǔ","The Analects (of Confucius) See","The Analects (of Confucius) See","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词","金橘","jīnjú","botany kumquat；kumquat；also written 金桔[jin1 ju2]","botany kumquat；kumquat；also written 金桔","专名","","书面","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词；December 2025/专用名词","猕猴桃","míhóutáo","actinidia；kiwi fruit；Chinese gooseberry；actinidia；kiwi fruit；Chinese gooseberry","actinidia；kiwi fruit；Chinese gooseberry；actinidia；kiwi fruit；Chinese gooseberry","名","","中性","","","一词多义，结合上下文判断具体义项。","",""
"October 2025/专用名词；December 2025/专用名词","菊花","júhuā","chrysanthemum；(TCM) chrysanthemum flower；(slang) anus；chrysanthemum；(TCM) chrysanthemum flower；(slang) anus","chrysanthemum；(TCM) chrysanthemum flower；(slang) anus；chrysanthemum；(TCM) chrysanthemum flower；(slang) anus","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"October 2025/专用名词；November 2025/生词；PKU Sem1 文学课/生词","莲蓬","liánpeng","seedpod of the lotus；seedpod of the lotus；seedpod of the lotus","seedpod of the lotus；seedpod of the lotus；seedpod of the lotus","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","哥伦比亚","gēlúnbǐyà","Colombia (country in South America)；Columbia (name of various entities, mostly in the USA)","Colombia (country in South America)；Columbia (name of various entities, mostly in the USA)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","希特勒","xītèlè","Adolf Hitler (1889-1945)","Adolf Hitler (1889-1945)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","扎马","zā mǎ","the horse stance, which is the leg foundation of Kung Fu","the horse stance, which is the leg foundation of Kung Fu","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","操作系统","cāozuòxìtǒng","operating system","operating system","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","数字信号处理","shùzì xìnhào chǔlǐ","digital signal processing (DSP)","digital signal processing (DSP)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","李白","lǐ bái","Li Bai (701-762), famous Tang Dynasty poet","Li Bai (701-762), famous Tang Dynasty poet","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","爱丁堡","àidīngbǎo","Edinburgh, capital of Scotland","Edinburgh, capital of Scotland","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","知识产权","zhīshichǎnquán","intellectual property rights (law)","intellectual property rights (law)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","石舫","shí fǎng","Marble Boat, famous pavilion","Marble Boat, famous pavilion","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","自动柜员机","zìdòngguìyuánjī","automated teller machine (ATM)","automated teller machine (ATM)","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","诗仙","shīxiān","""immortal of poetry"", epithet of Li Bai","""immortal of poetry"", epithet of Li Bai","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","","李白"
"September 2025/专用名词","运货马车","yùnhuòmǎchē","cargo wagon","cargo wagon","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","鹤","hè","crane","crane","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词","鹭","lù","ornithology egret；heron 池鹭 chí lù pond heron 牛背鹭 niú bèi lù cattle egret","ornithology egret；heron 池鹭 chí lù pond heron 牛背鹭 niú bèi lù cattle egret","专名","池鹭；牛背鹭","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
"September 2025/专用名词；PKU Sem1 文学课/生词","虱子","shīzi","louse (Pediculus humanus)；N. louse","louse (Pediculus humanus)；N. louse","专名","","中性","","","专有名词，多用于识别语境，不必过度扩展。","",""
