Chapter,hanzi,meaning,example_en,usage_note
Chapter 3,顺风,追い風、物事が順調に進むこと,仕事でも時機を見る必要があり、追い風の時はずっと楽に進む。,比喩としてよく使う。
Chapter 3,逆风,向かい風、困難に直面すること,業界の調整期には、企業はどうしても逆風の中を進むことになる。,困難を表す比喩。
Chapter 3,免不了,避けられない、どうしてもそうなる,服装について語るなら、美意識や時代に触れずにはいられない。,口語的な表現。
Chapter 3,出神,物思いにふける、ぼんやりする,彼女は古い服を見つめて物思いにふけり、まるで昔に戻ったようだった。,ここでは超自然的な意味ではない。
Chapter 3,清纯,清らかで純粋な,若い頃の彼女の雰囲気は清らかで、春の風のようだった。,外見や性格をよく表す。
Chapter 3,尝试,試みる、試す,彼女は古い服をより体に合う形に直してみた。,一般的な動詞。
Chapter 3,乃至,さらには、ひいては,この生地はとても柔らかく、肌に直接着ることさえできる。,改まった書き言葉の接続表現。
Chapter 3,毒品,麻薬、違法薬物,若者は薬物の害を正しく理解し、断固として遠ざけるべきだ。,深刻な社会問題として扱う語。
Chapter 3,人生,人生、一生,服装が記録するのは様式だけでなく、人生の断片でもある。,広い抽象名詞。
Chapter 3,体验,実際に経験する、体験する,彼女は工場で一日、縫製工の仕事を体験した。,読解文で動詞としてよく使う。
Chapter 3,跻身,仲間入りする、ある水準に入る,このブランドは国際ファッションウィークに加わり、注目を集めた。,ビジネスなどで使う改まった語。
Chapter 3,竭诚,心を尽くして、誠心誠意,店員は客に合うサイズを選ぶため、心を尽くして手伝った。,サービス場面で使う改まった語。
Chapter 3,忠告,誠意ある助言,年長者の忠告によって、彼は服への消費の仕方を考え直した。,名詞としても動詞としても使う。
Chapter 3,童真,子どもらしい純真さ,子どもが新しい服を着た時、顔には純真さがあふれていた。,子ども時代のよい性質を表す。
Chapter 3,品尝,味わう、じっくり楽しむ,一杯のお茶をゆっくり味わうことも、ひとつの休息である。,文字どおりにも比喩的にも使える。
Chapter 3,轻微,軽微な、わずかな,この布地にはわずかなしわがあるだけで、アイロンをかければよい。,深刻なものの反対。
Chapter 3,大麻,大麻、マリファナ,法律は大麻の栽培や販売を厳しく禁じている。,予防教育の文脈でのみ扱う。
Chapter 3,在世为人,この世で人として生きること,この世で生きるには、体面も節度も必要だ。,人生観を表す哲学的な表現。
Chapter 3,底线,最低限守るべき線、限界,消費では美を追求してもよいが、理性の一線を越えてはならない。,よく使う比喩。
Chapter 3,白领,ホワイトカラーの会社員,多くのホワイトカラーは、簡潔で引き締まった仕事着を好む。,社会層を表す語。
Chapter 3,型,型、タイプ、モデル,今年はゆったり型のコートが流行している。,型番やデザインの省略形。
Chapter 3,差异,違い、相違,二種類の生地の違いは、主に通気性と手触りに表れている。,改まった名詞。
Chapter 3,望去,そちらを見る、ある方向を眺める,彼が眺めると、街角の人波は潮のように流れていた。,文学的な動作表現。
Chapter 3,透亮,明るく澄んだ、透けるような,薄絹は透けるように明るく、春夏の着用に合っている。,光を通す素材を表す。
Chapter 3,哲理,哲学、人生や世界についての洞察,その随筆は一着の服から多くの人生哲学を引き出している。,抽象名詞。
Chapter 3,启示,啓示、気づき,母の倹約は彼に大きな気づきを与えた。,よい悟りや示唆を表す。
Chapter 3,衣橱（柜）,衣装だんす、クローゼット,彼女が衣装だんすを開けると、さまざまな時代の春服が掛かっていた。,柜は口語的な言い方。
Chapter 3,质地,素材の質感、材質,このコートは生地が厚く、保温性が高い。,布地によく使う。
Chapter 3,绝迹,完全に消える、姿を消す,あの古いタイプのチャイナボタンは、都市ではほとんど見かけなくなった。,風俗や生物についてよく使う。
Chapter 3,裤腿,ズボンの脚部分,ズボンの脚が少し長いので、一寸ほど短くする必要がある。,衣服の部位を表す。
Chapter 3,灰白,灰白色の、灰色がかった白,母のこめかみには、すでに何本か灰白色の髪があった。,色の描写。
Chapter 3,腰围,ウエスト、胴回り,仕立屋は彼女のウエストと肩幅を丁寧に測った。,衣服の採寸用語。
Chapter 3,容下,収容できる、入れられる,この小さな衣装だんすには、もうこれ以上冬服を入れられない。,空間的な容量を表す。
Chapter 3,当下,現在、今この時,今の流行が必ずしもすべての人に合うとは限らない。,時を表す語。
Chapter 3,遗弃,捨てる、見捨てる,まだ着られる服をむやみに捨てるべきではない。,強い否定的な語感。
Chapter 3,羞涩,恥ずかしそうな、はにかんだ,彼女ははにかみながら下を向き、襟を整えた。,やわらかな感情を表す。
Chapter 3,初恋,初恋,古い写真は彼に初恋の頃の青さを思い出させた。,感情を伴う記憶。
Chapter 3,见证,目撃する、証しとなる,これらの衣類は時代の移り変わりを見届けてきた。,比喩としてよく使う。
Chapter 3,沐浴,浴びる、包まれる,早朝、彼女は柔らかな春の光を浴びていた。,比喩としてよく使う。
Chapter 3,世俗,世俗の、世間的な,服装に対する世間の評価をあまり気にする必要はない。,中立にも批判的にもなり得る。
Chapter 3,军绿,軍服に使われるような緑色,軍用緑のトレンチコートは一時期とても流行した。,色を表す語。
Chapter 3,苗条,ほっそりした、スリムな,体に合った裁断で、彼女はいっそうほっそり見えた。,普通は女性に使う。
Chapter 3,九牛二虎之力,非常な努力、大変な力,彼は大変な力を使って、ようやく古い木箱を二階へ運び上げた。,誇張を含む成語。
Chapter 3,讨,求める、好かれるようにする,この服の色はとても人に好まれる。,多義語なので文脈が大切。
Chapter 3,到手,手に入れる、獲得する,彼は長い間並んで、やっと限定版のコートを手に入れた。,口語的な獲得表現。
Chapter 3,国防绿,国防色、軍服に近い濃い緑,国防色のオーバーコートは一九八〇年代によく見られた。,時代を感じさせるファッション用語。
Chapter 3,军用,軍用の,軍用キャンバスは丈夫で摩耗に強く、かつて鞄や靴に使われた。,素材やスタイルの語。
Chapter 3,水壶,水筒、やかん,彼は水筒を背負い、山道を進み続けた。,日常的な物を表す。
Chapter 3,强劲,力強い、勢いのある,強い風が物干しを吹き、カタカタと音を立てさせた。,力や動向によく使う。
Chapter 3,风行,一時広く流行する,ワイドパンツは一時流行し、その後ひっそりと姿を消した。,ファッションの文脈で使う。
Chapter 3,置身于,身を置く、ある環境に入り込む,展示室に身を置くと、まるで服飾史の中に入ったようだった。,文学的な表現。
Chapter 3,审美,美意識、審美眼,読書と旅行はどちらも美意識を広げる助けになる。,名詞的に使われることが多い。
Chapter 3,潮流,流行、トレンド,流行は変わるが、体に合うことと場にふさわしいことは常に大切だ。,ファッション用語。
Chapter 3,昂奋,気持ちが高ぶる、奮い立つ,よい知らせを聞いて、彼は全身が高揚した。,文学的な感情表現。
Chapter 3,置备,購入して備える,彼女は新学期のために学用品一式を買いそろえた。,改まった購入表現。
Chapter 3,沉浸,没頭する、浸る,彼女は思い出に浸り、時間を忘れた。,比喩としてよく使う。
Chapter 3,溢美之词,過度の賛辞、お世辞,作品を評価するときは事実に即し、過度な賛辞は避けるべきだ。,お世辞を批判する表現。
Chapter 3,开度,衣服の前合わせや裾の開き幅,このコートは前の開きがほどよく、歩きやすい。,衣服設計の用語。
Chapter 3,极为,きわめて、非常に,彼女は細部にきわめてこだわる。,改まった強調表現。
Chapter 3,夸张,誇張された、大げさにする,古着をまったく価値がないと言うのは、いささか大げさだ。,形容詞にも動詞にもなる。
Chapter 3,大摇大摆,威張って大またで歩く様子,彼は周りに誰もいないかのように、威張った様子で会議室に入ってきた。,否定的に使うことが多い。
Chapter 3,提携,後輩や若手を導き助ける,先輩の支えのおかげで、彼は仕事で遠回りをせずに済んだ。,改まった丁寧な表現。
Chapter 3,前辈,先輩、年長世代,先輩たちは彼に、服装も場に合わせるべきだと注意した。,敬意を含む語。
Chapter 3,感念,感謝して思い出す,彼は母の昔の苦労と思いやりをありがたく思い返した。,温かみのある改まった語。
Chapter 3,女郎,若い女性、女郎,雑誌の表紙の若い女性は、上品な春服を着ていた。,やや古風で改まった語。
Chapter 3,眼神,まなざし、目つき,母のまなざしは優しく、彼を励ましているようだった。,感情を読み取る表現。
Chapter 3,凸现,際立って現れる,照明の下で、生地の織り目がはっきり浮かび上がった。,改まった書き言葉。
Chapter 3,诧异,意外に思う、驚く,彼は価格が急に上がったことに驚いた。,驚きを表す。
Chapter 3,不快,不愉快な、不満な,友人の冗談の一言で、彼は少し不愉快になった。,感情の状態を表す。
Chapter 3,浮现,浮かび上がる、思い浮かぶ,昔の出来事が、古い写真のようにはっきりと思い浮かんだ。,記憶や映像によく使う。
Chapter 3,就此,ここで、この時点で,議論はここまでとし、ここでひとまず区切りをつける。,行為を締めくくる表現。
Chapter 3,吱声,声を出す、口を開く,彼は隅に座ったまま、長い間ひと言も発しなかった。,北方の口語。
Chapter 3,抗拒,抵抗する、拒む,若者が皆、伝統的な服飾要素を拒むわけではない。,心理的にも物理的にも使う。
Chapter 3,毋庸,言うまでもなく、必要ない,言うまでもなく、美意識は時代とともに変わる。,改まった表現。
Chapter 3,成因,原因、成り立ちの要因,専門家はこの消費心理が生まれた原因を分析した。,学術的な響きがある。
Chapter 3,预示,前もって示す、予兆となる,若芽が芽吹くことは、春がもう来たことを告げている。,改まった予測表現。
Chapter 3,凝固,固まる、凍りつくように固定される,その瞬間、彼女の笑顔は写真の中に凍りついたようだった。,文学では比喩的に使うことが多い。
Chapter 3,多变,変わりやすい,春の天気は変わりやすいので、服は重ね着しやすいものがよい。,不安定さを表す。
Chapter 3,预料,予想する、見込む,彼はその古い服がこんなに体に合うとは思っていなかった。,事前の見込みを表す。
Chapter 3,降临,到来する、訪れる,春がひそかに訪れ、街は淡い色の装いに変わった。,改まった到来表現。
Chapter 3,微颤,かすかに震える,彼女の声はかすかに震えていたが、それでも物語を最後まで語った。,微細な動きを表す。
Chapter 3,劲风,強い風、疾風,強風がコートの裾をめくり、彼はマフラーをしっかり握った。,天候描写に使う。
Chapter 3,相当于,相当する、等しい,この出費は彼の半月分の生活費に相当した。,比較に使う。
Chapter 3,效应,効果、影響,ブランド服は時に見せびらかしの効果を生む。,学術的にも一般的にも使う。
Chapter 3,轻飘,軽く漂う、頼りない,軽い雪が肩に落ち、すぐに溶けた。,質感や様子を表す。
Chapter 3,诡谲,怪しく変化し、予測できない,夜の気配は不気味で読めず、街灯が風の中で揺れていた。,文学的な形容詞。
Chapter 3,穿着,身なり、着ているもの,彼女の身なりは質素だったが、清潔で場に合っていた。,名詞としての用法が中心。
Chapter 3,饮食,飲食、食事,合理的な食生活は、むやみに流行を追うことより重要だ。,日常生活に関する話題。
Chapter 3,俗世,俗世、世間,彼は俗世の中にあっても、美への敏感さを保っていた。,文学的な語。
Chapter 3,无可责备,責めるところがない、非の打ち所がない,彼の対応は落ち着いて行き届いており、責めるところがなかった。,改まったほめ言葉。
Chapter 3,甚或,さらには、場合によっては,その変化は日常の服装習慣にまで影響した。,改まった強調表現。
Chapter 3,有助于,役に立つ、助けとなる,古典を多く読むことは、言語表現力の向上に役立つ。,于を伴う改まった構文。
Chapter 3,提升,高める、向上させる,ふさわしい服装は個人の雰囲気を高めることができる。,仕事や生活でよく使う。
Chapter 3,情趣,趣、情緒、味わい,一束の花は部屋に趣を添える。,よい美的感覚を表す。
Chapter 3,良性,健全で前向きな,理性的な消費は、健全な習慣を作る助けになる。,良性循環などでよく使う。
Chapter 3,宣泄,感情を発散する,書くことは、彼が感情を発散する一つの方法である。,心理学的な語。
Chapter 3,夕阳,夕日、老年の比喩,夕日が窓辺の物干しを金色に染めた。,詩的に使われることが多い。
Chapter 3,作伴,そばにいて相手をする,彼は猫を飼っていて、家で執筆するときの相手になってくれる。,付き添いを表す。
Chapter 3,活力,活力、エネルギー,淡い色の春服は、人をより生き生き見せる。,よい性質を表す。
Chapter 3,关爱,思いやりをもって世話する,親の愛情と気遣いは、子どもの成長の大切な支えである。,温かい社会的な語。
Chapter 3,底层,最下層、社会の下層,彼は末端の労働者の服装ニーズに関心を寄せている。,社会階層を表す語。
Chapter 3,深思,深く考える,このことは私たちが深く考える価値がある。,改まった思考表現。
Chapter 3,体味,じっくり味わい理解する,ゆっくり味わってこそ、文字の背後にある感情を読み取れる。,文学的な動詞。
Chapter 3,松糕鞋,厚底靴、プラットフォームシューズ,厚底靴は一時流行したが、その後しだいに珍しくなった。,ファッションアイテム。
Chapter 3,三娘教子,『三娘教子』という伝統劇の物語,本文は『三娘教子』に触れ、家庭教育の重要性を説明している。,文化的な言及。
Chapter 3,性解放,性の解放、性意識の開放と反省,授業では学術的文脈で性の解放という思想を扱っている。,中立的で学術的な調子で扱う。
Chapter 3,新新人类,改革開放後に育った新しい若者世代,この世代の美意識は、伝統的な年長者のそれとは異なる。,時代を感じさせる流行語。
Chapter 3,毛蓝布,厚手の青い綿布,彼は子どもの頃、厚手の青い綿布のズボンをはいたことがある。,時代を感じさせる素材名。
Chapter 3,喇叭裤,ベルボトムのズボン,ベルボトムは一九七〇年代にとても流行した。,ファッション史の語。
Chapter 4,蜗牛,カタツムリ、ゆっくりしたペースの比喩,作者はカタツムリをスローライフの比喩として用い、速い社会を省みている。,この課の中心的な比喩。
Chapter 4,七荤八素,頭が混乱する、めちゃくちゃになる,何日も連続で残業して、彼はすっかりふらふらになった。,口語的な成語。
Chapter 4,怨艾,恨み、不満,過去に対して恨みを抱き続ける必要はなく、手放すことの方が大切だ。,文学的な名詞。
Chapter 4,闲者,暇な人、ゆとりのある人,暇のある人は、生活の細部を観察する時間を持てる。,哲学的な随筆で使う語。
Chapter 4,连声,続けざまに、何度も,観客は何度も喝采し、会場は熱気に包まれた。,副詞的に使う。
Chapter 4,赞许,ほめて認める、称賛する,先生は彼の堅実で真面目な学習態度をほめた。,肯定的な評価。
Chapter 4,属,属する、分類される,この問題は生活様式の議論に属し、過度に政治化する必要はない。,意味が多く、文脈による。
Chapter 4,版,版、バージョン、紙面,この本には改訂版があり、内容がより正確になっている。,出版用語。
Chapter 4,足以,十分に、するに足りる,いくつかの例だけで、彼の見解を説明するには十分だ。,改まった表現。
Chapter 4,接轨,基準や国際社会とつながる、統合する,都市の発展は、環境に配慮した理念と接続する必要がある。,経済や基準の文脈でよく使う。
Chapter 4,步伐,歩調、ペース,私たちは歩調を整え、何でも急ぐ必要はない。,文字どおりにも比喩的にも使う。
Chapter 4,提速,速度を上げる、加速する,高速鉄道がスピードアップした後、移動時間は大幅に短縮された。,現代生活に関する語。
Chapter 4,超速,制限速度を超える、スピード違反をする,スピード違反の運転は非常に危険で、必ずなくさなければならない。,交通用語。
Chapter 4,镜头,カメラのレンズ、映像のショット,カメラはゆっくりと誰もいない通りをなめるように映した。,メディア関係の語彙。
Chapter 4,隐去,隠れる、見えなくなる,夕暮れの中、遠い山々はしだいに見えなくなった。,文学的な表現。
Chapter 4,起身,立ち上がる,彼は立ち上がって窓を閉め、部屋は静かになった。,日常的な動作。
Chapter 4,卡,止まる、詰まる、カード,パソコンがまた固まったので、彼はしばらく仕事を止めるしかなかった。,技術関係の口語。
Chapter 4,家人,家族,どれほど忙しくても、家族と過ごす時間を作るべきだ。,温かい家族語。
Chapter 4,恋人,恋人、恋愛関係の相手,恋人たちは夕日の下をゆっくり歩いていた。,関係を表す語。
Chapter 4,书信,手紙、書簡,彼は手紙を通じて遠方の友人と連絡を保っていた。,昔ながらの通信手段。
Chapter 4,灶,かまど、コンロ,かまどの上のやかんが沸き、かすかな音を立てた。,家庭生活のイメージ。
Chapter 4,往日,かつての日々、昔,かつては家族がかまどを囲んで食事をする光景が温かかった。,郷愁を帯びる。
Chapter 4,阖家,一家全員、家族そろって,春節は一家団らんの大切な時である。,改まった書き言葉。
Chapter 4,进餐,食事をする,ゆっくりよく噛んで食事をすることは消化に役立つ。,食べることの改まった言い方。
Chapter 4,天伦之乐,家族団らんの楽しみ,週末に家へ帰り、家族団らんの喜びを感じると、気持ちがほぐれる。,家族を表す成語。
Chapter 4,追忆,過去を思い出す、追憶する,彼は昔のゆっくりした生活を追憶した。,文学的な記憶表現。
Chapter 4,场景,場面、シーン,文章の冒頭の場面描写はとても繊細だ。,物語に関する語。
Chapter 4,弹簧,ばね、反発する力の比喩,ばねは押されると跳ね返るため、生活のリズムの比喩になる。,本文で使われる物理的な比喩。
Chapter 4,松弛,緩む、リラックスする,週末は彼の張りつめた神経を緩ませた。,緊張の反対。
Chapter 4,有心,する気がある、気を配る,彼は歩みを遅くするつもりだったが、仕事の電話に遮られた。,意図や気配りを表す。
Chapter 4,放缓,遅くする、ペースを緩める,その都市は生活のリズムを緩めることを提唱し始めた。,政策やライフスタイルの語。
Chapter 4,步子,足取り、歩幅、ペース,彼の足取りが遅くなると、街の景色もはっきり見えてきた。,口語的な語。
Chapter 4,人潮,人波、群衆,退勤時には人波が押し寄せ、地下鉄はひときわ混雑する。,都市のイメージ。
Chapter 4,蒸汽机,蒸気機関,蒸気機関の発明は、人類の生産方式を変えた。,産業史の語。
Chapter 4,原意,もとの意味、本来の意図,文脈を切り離して引用すると、作者の本来の意図を歪める。,文章解釈に使う。
Chapter 4,劳动力,労働力、労働者人口,蒸気の時代は大量の労働力を解放した。,経済用語。
Chapter 4,随之而起,それに伴って生じる,新しい技術がそれに伴って生まれ、生活のペースも加速し続けた。,改まった順序表現。
Chapter 4,休闲,余暇、休む、リラックスする,週末、彼は家で読書をしてくつろぐのが好きだ。,現代的なライフスタイル語。
Chapter 4,增,増える、増やす,近年、都市人口は増え続けている。,複合語でよく使う。
Chapter 4,后期,後期、後半の段階,この文章は後半の段階で何度も修正された。,時期を表す語。
Chapter 4,大大,大幅に、とても,新しい政策は承認にかかる時間を大幅に短縮した。,口語的な強調表現。
Chapter 4,精简,簡素化する、無駄を省く,会議を簡素化してこそ、考える時間をもっと残せる。,効率を肯定的に表す。
Chapter 4,冷冰冰,冷たい、そっけない,冷たい数字の背後にも、人の温度がある。,重ね型の表現。
Chapter 4,失却,失う,速いペースは、ゆっくり会話する忍耐を私たちから奪った。,文学的な語。
Chapter 4,浪漫,ロマンチックな、詩情に富む,彼は少しのロマンをまだ持っていて、夜の散歩が好きだ。,肯定的な美的感覚。
Chapter 4,悠闲,ゆったりした、のんびりした,小さな町の生活はのんびりしていて、時間の拍子が遅くなったようだ。,理想的なスローライフ。
Chapter 4,节奏,リズム、ペース,自分に合ったリズムを見つけることは、やみくもに速さを求めるより大切だ。,この課の中心テーマ。
Chapter 4,目眩,目がくらむ、まぶしくてくらくらする,ネオンは目をくらませ、人の方向感覚も失わせる。,身体感覚を表す。
Chapter 4,递增,次第に増える、漸増する,都市の圧力は年々増しており、調整が必要だ。,傾向の描写。
Chapter 4,分秒必争,一分一秒を争う,彼は仕事で一分一秒を争い、めったに立ち止まって休まない。,忙しい生活様式を表す。
Chapter 4,视为,みなす、扱う,多くの人は忙しさを成功のしるしとみなしている。,改まった表現。
Chapter 4,等同,同一視する、等しいとする,効率は人間性の豊かさと同一視できない。,比較に使う。
Chapter 4,懒惰,怠惰な、怠けた,スローライフは怠惰と同じではない。,否定的に使うことが多い。
Chapter 4,资讯,情報、ニュース,情報が多ければ多いほど、選別する力を学ぶ必要がある。,現代メディアの語。
Chapter 4,快捷,速くて便利な,速く便利であることは高品質と同じではないので、目的を見分ける必要がある。,現代生活に関する語。
Chapter 4,回报,報い、収益、リターン,人は時間を費やして働き、同時に合理的な見返りを期待する。,経済的にも社会的にも使う。
Chapter 4,理财,資産管理をする、家計を管理する,堅実な資産管理は生活の圧力を軽くする助けになる。,現代的な技能。
Chapter 4,忙碌,忙しい、慌ただしい,彼は一日中忙しいが、本当に休むことはほとんどない。,よくある状態を表す。
Chapter 4,鼓吹,宣伝し推奨する、吹聴する,メディアは高消費をむやみにあおるべきではない。,批判的に使うことが多い。
Chapter 4,高消费,高い消費水準,高消費が必ず幸福感をもたらすとは限らない。,経済的な生活様式を表す。
Chapter 4,模式,モデル、様式、パターン,私たちは現在の生活様式を省みる必要がある。,抽象的な枠組み。
Chapter 4,需求,需要、必要,人間の必要は物質だけでなく、精神的な空間も含む。,経済的にも心理的にも使う。
Chapter 4,最多,多くても、最大で,この道のりは多くても二十分で歩き終えられる。,上限を示す表現。
Chapter 4,栋,建物を数える量詞,遠くに一棟の古い建物が、街角に静かに立っていた。,量詞。
Chapter 4,传媒,メディア、情報を伝える媒体,メディアは、人々が速い生活と遅い生活をどう想像するかを形作る。,現代社会の語。
Chapter 4,豪华,豪華な、ぜいたくな,豪華さは快適さと同じではなく、まして幸福と同じではない。,消費批判の文脈で使う。
Chapter 4,渺小,小さい、取るに足りない,都市の人波の中では、個人は小さく見える。,謙虚にも否定的にも使える。
Chapter 4,寒酸,みすぼらしい、貧相な,みすぼらしい服装を笑うべきではなく、尊重することの方が大切だ。,外見についてよく使う。
Chapter 4,呈现,示す、現れる,その作品は現代生活の矛盾を示している。,改まった表示表現。
Chapter 4,上流社会,上流社会、上層階級,その小説は上流社会と底辺層の対照を描いている。,社会階級の語。
Chapter 4,似,似ている、まるで,夜は墨のようで、街灯が道に点々としていた。,文学的な連結語。
Chapter 4,伸手可及,手を伸ばせば届く、すぐ近くにある,便利な設備のおかげで、多くのものが手の届くところにある。,近さを表す比喩。
Chapter 4,遥遥无期,いつになるかわからない、見通しが立たない,目先のことだけに追われていると、休息はいつまでも遠のいてしまう。,長い待ち時間を表す。
Chapter 4,昔日,昔、かつて,昔の小路は、今では商店街になっている。,郷愁を帯びた改まった語。
Chapter 4,引发,引き起こす、きっかけとなる,この文章はスローライフについての議論を引き起こした。,原因と結果を表す。
Chapter 4,亡命,命がけで逃げる、必死になる,本文は命がけのように走り回ることを勧めているわけではない。,強い語で、文脈に依存する。
Chapter 4,疾奔,疾走する、急いで走る,彼は地下鉄に間に合おうと走ったが、それでも乗り遅れた。,切迫した動き。
Chapter 4,急剧,急激な、急速で激しい,生活のペースが急激に速まり、多くの人が不安を感じている。,強い程度を表す副詞。
Chapter 4,欲念,欲望、渇望,消費広告は人の欲望を刺激しやすい。,哲学的、心理的な語。
Chapter 4,刻意,意図的に、わざと,彼は聴衆が一語一語聞き取れるよう、わざと話す速度を落とした。,意識的な努力を表す。
Chapter 4,足够,十分な、足りる,毎日十分な睡眠時間を確保してこそ、体は回復する。,必要量を満たすこと。
Chapter 4,整日,一日中,彼は一日中パソコンに向かっていて、目が疲れている。,時間の幅を表す。
Chapter 4,预测,予測する、見通す,次の季節の流行を正確に予測できる人はいない。,将来の推定。
Chapter 4,闲暇,暇、余暇,散歩する余裕があってこそ、道端の木や花に気づける。,肯定的な自由時間。
Chapter 4,起码,少なくとも、最低限,少なくとも毎日七時間の睡眠は確保しなければならない。,口語的な最低限の表現。
Chapter 4,沮丧,落ち込んだ、がっかりした,長く続く疲労のせいで、彼は少し落ち込んだ。,気分の低下を表す。
Chapter 4,过于,過度に、あまりにも,速度を過度に追い求めると、過程を見落としやすい。,行き過ぎを示す。
Chapter 4,乐观,楽観的な,楽観的でありながら、生活の圧力にも正面から向き合うべきだ。,前向きな心の持ち方。
Chapter 4,层次,層、段階、水準,読書には深さが必要で、速度だけを求めてはいけない。,構造を表す語。
Chapter 4,专利,特許、専有権,特許技術は産業の急速な発展を促した。,法律やビジネスの語。
Chapter 4,稀世珍品,世にも珍しい宝物,博物館には世にも珍しい宝物が展示されている。,希少性を強く表す。
Chapter 4,快速,速い、急速な,高速交通は距離を縮めるが、時間の感覚も圧縮する。,現代生活のキーワード。
Chapter 4,误导,誤った方向へ導く,広告は大衆を誤導してはならない。,否定的な影響。
Chapter 4,率先,率先して、真っ先に,彼はチームのペースを落とす提案を最初に出した。,リーダーシップを表す。
Chapter 4,质疑,疑問を呈する、問い直す,読者には、文章中の結論に疑問を持つ権利がある。,批判的思考を表す。
Chapter 4,美食,おいしい料理、グルメ,ゆっくりしてこそ、おいしい料理をじっくり味わえる。,肯定的な生活語。
Chapter 4,著称,そのことで有名である,この都市は料理で有名だ。,改まった評判表現。
Chapter 4,抵制,抵抗する、ボイコットする,彼は意味のない残業文化に抵抗しようとしている。,積極的な反対。
Chapter 4,崇尚,尊び推奨する,ますます多くの人が簡素な暮らしを尊ぶようになっている。,肯定的な価値観。
Chapter 4,批量,まとめて、大量に,大量生産は効率を高めるが、個性を減らしもする。,工業用語。
